"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123360.12",274.695144853749,0.501733260446797,0.358210198183067,1.4006671585335,0.161313627841795,0.374778113536015
"ENSG00000156639.12",6596.42485536951,0.193742049918155,0.138317376406447,1.40070651245467,0.161301854445198,0.374778113536015
"ENSG00000270951.1",11.5585224362672,-0.587843798175082,0.419711993080538,-1.4005885175225,0.161337156585476,0.374790158749045
"ENSG00000260743.1",13.2155506116132,-0.431893087932788,0.308411228434003,-1.40038055723775,0.161399389081169,0.374874486739278
"ENSG00000277383.1",11.5695054153037,-0.672885515978387,0.480514239684366,-1.40034459003834,0.16141015416991,0.374874486739278
"ENSG00000232346.1",30.9870482687939,0.496716348635379,0.35482435805458,1.39989360189013,0.161545182279276,0.375145444322333
"ENSG00000145390.11",1266.1713293638,-0.394013293669616,0.281487626284888,-1.39975351268493,0.16158714304583,0.375200240887528
"ENSG00000166501.14",876.464935018951,-1.07019860514316,0.764699775665307,-1.39950165960499,0.161662601019513,0.375332795617009
"ENSG00000090104.12",2780.2170211578,-1.1684843242423,0.834983786059862,-1.39940959782724,0.16169019038716,0.375354196091362
"ENSG00000074582.15",1051.83609291013,-0.171641857769948,0.122662196302931,-1.39930527043601,0.16172145984961,0.375384133854509
"ENSG00000171425.10",1433.70529408974,0.457143411272941,0.326716258595408,1.39920618961007,0.161751161015168,0.375410424934784
"ENSG00000196081.10",23.7524946476294,0.511288127893776,0.365557163891565,1.39865437856783,0.16191665111322,0.375751828588619
"ENSG00000133433.11",64.4491545851533,-0.538877485140302,0.385312946457712,-1.39854497518018,0.161949476755114,0.375785321928873
"ENSG00000099942.13",4422.18006731167,0.290774049785308,0.207922264697389,1.39847481080731,0.161970531677184,0.375791498148598
"ENSG00000089902.10",1479.36727920787,0.248043623168976,0.17738035241921,1.39837146440416,0.162001547624284,0.375820781141337
"ENSG00000014257.16",344.082955060791,0.707216919819437,0.50579084250369,1.39823986594672,0.162041048963624,0.375869740165281
"ENSG00000141552.18",3614.98839102766,-0.4834225879084,0.345808245372485,-1.3979498591414,0.162128124712597,0.376029028948015
"ENSG00000176236.6",17.0512329210077,-0.540565503045178,0.386728175543093,-1.397791878717,0.16217557384756,0.376096384708228
"ENSG00000059377.18",457.152317643092,-0.72941613843578,0.521868570437618,-1.39770083840098,0.162202922401302,0.376117115830325
"ENSG00000117010.17",216.622135226787,-0.302580402983509,0.216520972922075,-1.39746463772083,0.162273893425085,0.376238982815242
"ENSG00000205629.12",2159.94581903673,0.314385459185101,0.224983311157091,1.39737235427914,0.162301628119904,0.376260588235307
"ENSG00000100614.18",3835.44260074882,0.180997404014508,0.129545939558015,1.39716771233461,0.162363143591636,0.376317797699457
"ENSG00000149273.15",60402.7913316146,-0.338218651736916,0.242066479606235,-1.39721390705186,0.16234925589916,0.376317797699457
"ENSG00000185669.6",154.066614060073,-0.580021115786875,0.415185122665837,-1.39701806284063,0.162408139440268,0.376379389394749
"ENSG00000121864.10",2168.44565469504,-0.205960626659216,0.147441786001651,-1.39689454559992,0.162445285062995,0.376422776355002
"ENSG00000101439.9",23395.2749739726,-0.435850405071548,0.312068412216669,-1.39665018313015,0.162518791632672,0.376550400527005
"ENSG00000115827.14",1681.18847865434,-0.34018390734646,0.243586389159749,-1.39656369356237,0.162544814534258,0.376567990219914
"ENSG00000105552.15",2337.94783597094,-0.368883486264917,0.264151070269724,-1.39648681297506,0.162567948933628,0.376578884882421
"ENSG00000108839.12",64.5612462797206,0.491508433782825,0.352003201924523,1.3963180763572,0.162618732752605,0.37665381803293
"ENSG00000127952.17",1736.39455975722,-0.365739731784981,0.261955600993238,-1.39618977566516,0.162657354781119,0.376657873232806
"ENSG00000285095.2",10.3176586532759,0.61565109066726,0.4409474397749,1.3962006242321,0.162654088797037,0.376657873232806
"ENSG00000089101.19",37.680779267139,-0.636958468219225,0.456268212036697,-1.3960176304546,0.162709186082565,0.376697794113657
"ENSG00000166225.9",2182.53300242971,0.350404933765359,0.251004592953719,1.39601004763275,0.162711469485244,0.376697794113657
"ENSG00000275560.1",33.4638022248402,0.737685710485207,0.528493712595584,1.39582684316568,0.162766644892378,0.376782837275795
"ENSG00000087510.7",393.108621373446,0.702852603273115,0.503613844937542,1.39561811165116,0.162829525438845,0.376843003425582
"ENSG00000117650.13",66.6947577245587,0.772405073280585,0.553438763464667,1.39564686153376,0.162820863424386,0.376843003425582
"ENSG00000008130.15",3082.14965887991,0.217609349349978,0.155991611445587,1.3950067399995,0.163013807093928,0.377141330849966
"ENSG00000106665.16",911.636894328714,0.488003085563561,0.349810817693843,1.39504858306202,0.163001189608655,0.377141330849966
"ENSG00000245552.7",85.6488059228258,-0.326853028944784,0.234289458041977,-1.39508209919638,0.162991083582042,0.377141330849966
"ENSG00000178449.9",2158.75612109516,-0.517865183992759,0.371277391103108,-1.39482014365088,0.163070082894567,0.377177169049686
"ENSG00000269091.6",17.5830373442347,0.942138485790802,0.67547112418872,1.39478721155159,0.163080016443828,0.377177169049686
"ENSG00000275024.1",22.0026469543241,-0.617676370740214,0.442851220070676,-1.39477174894457,0.163084680700158,0.377177169049686
"ENSG00000269054.2",112.804544738776,-0.438168291561641,0.31416527379849,-1.39470631576769,0.163104419566144,0.377180124069711
"ENSG00000133247.14",361.764654289337,0.301345722282402,0.216093977429791,1.39451235923643,0.1631629399488,0.377230058401486
"ENSG00000133740.11",458.756324824146,0.233134192424984,0.16717587239715,1.39454449426254,0.163153243104794,0.377230058401486
"ENSG00000280193.1",56.4577131687985,0.415836967396982,0.298210647437214,1.39444037619258,0.163184662632942,0.377237592470427
"ENSG00000146067.16",1472.48296038464,-0.351059742228691,0.251779247742186,-1.39431563711782,0.163222310932508,0.37728193626678
"ENSG00000260051.1",18.8660234097091,0.84663155438663,0.607318553342575,1.39404855940415,0.163302941390357,0.377425610355925
"ENSG00000204256.14",17521.615212006,-0.179284947482097,0.128632062841034,-1.39378117338957,0.16338369500178,0.377569536543533
"ENSG00000164934.14",1702.21740434616,0.178579179834753,0.128137880733122,1.39364861361089,0.163423740719696,0.377619367410553
"ENSG00000128272.15",13067.1020118471,-0.399618898368248,0.286823393746121,-1.39325768776715,0.163541880759147,0.377727099443811
"ENSG00000229619.4",92.5741046316088,-0.441914845217477,0.317162977075728,-1.39333679262307,0.163517969622707,0.377727099443811
"ENSG00000272885.1",19.003229538352,0.36388404780496,0.26117648952932,1.39324963154507,0.163544316072632,0.377727099443811
"ENSG00000280107.1",35.5095095920322,-0.612642182851419,0.43970296341903,-1.39330919693525,0.16352631071089,0.377727099443811
"ENSG00000141569.12",1828.24756251065,0.229408609536999,0.164699658297188,1.39289062229291,0.163652868648232,0.377907058794226
"ENSG00000272902.2",123.632914790756,-0.605449088872879,0.434677509252564,-1.39286960099215,0.163659226479923,0.377907058794226
"ENSG00000196205.8",1981.44033747839,0.435424350460848,0.312643213429793,1.39271966176431,0.16370458056584,0.377926359948098
"ENSG00000249035.7",11.0040877747662,0.470260505665003,0.337646737377324,1.39275892110719,0.163692704361873,0.377926359948098
"ENSG00000165905.18",1543.36754983976,0.509682121441545,0.366062457823292,1.39233650036733,0.1638205234541,0.378151295298918
"ENSG00000175130.7",21017.1229990433,0.486458658050288,0.349424706041431,1.3921701861362,0.163870868635882,0.378224775994092
"ENSG00000179314.14",285.678959142364,0.527136132541329,0.378709538482211,1.39192726608889,0.163944424206804,0.378351805147319
"ENSG00000240376.1",82.1220791816781,0.49524076179872,0.355853284200859,1.39169928671836,0.164013478406283,0.378468418490938
"ENSG00000177576.12",337.275205239992,-0.377571350277451,0.271320598280416,-1.39160591812945,0.164041765768673,0.378490944824365
"ENSG00000155636.15",566.621582571021,0.113342087398661,0.0814590307774471,1.39139990148326,0.164104194490009,0.378592230987507
"ENSG00000164713.10",5354.85194199798,-0.479926710394017,0.345090201928717,-1.39072830150406,0.164307832079515,0.379019229673318
"ENSG00000214269.3",12.972252928463,0.565108046314141,0.406408501510469,1.39049267969013,0.164379320673877,0.379141329948971
"ENSG00000253731.3",230.223803222352,0.409409773681604,0.294480870746861,1.39027629415541,0.164444993539637,0.379249990180418
"ENSG00000174899.12",338.484782736954,-0.824468684259719,0.593300456105496,-1.38963096315759,0.164640968417863,0.379521096937917
"ENSG00000226964.1",11.552125577156,-0.484375751525996,0.348558506920608,-1.38965408076046,0.164633945000987,0.379521096937917
"ENSG00000237742.7",62.4727176794749,0.702823049149993,0.505742728524078,1.3896849317064,0.164624572449231,0.379521096937917
"ENSG00000259848.9",17.0678320271745,1.0565915485219,0.760290330141118,1.38972114550737,0.164613571168808,0.379521096937917
"ENSG00000286918.1",17.5110666407513,0.409456848706299,0.294661590548458,1.38958337917124,0.164655425738226,0.379521096937917
"ENSG00000134825.16",2519.6502008096,-0.400026833205529,0.287927520459358,-1.38933170600479,0.16473190685002,0.37965455035
"ENSG00000164466.13",1780.47287152663,0.143672044233436,0.103416006098782,1.38926312911564,0.164752751359419,0.379659763481196
"ENSG00000287658.1",13.5036123679105,-0.544419133961526,0.391951362306119,-1.3889966621326,0.164833765042031,0.379803614928808
"ENSG00000102743.15",3215.37771299489,-0.802103381533182,0.577546508650366,-1.38881175718224,0.164889999129303,0.379847510678858
"ENSG00000117322.18",1722.73535075359,-1.77785276665851,1.2801218364696,-1.38881527992803,0.16488892764178,0.379847510678858
"ENSG00000109220.11",594.063652917012,-0.200198784573217,0.14418305982348,-1.38850420304796,0.164983565803609,0.380020206644141
"ENSG00000100523.16",963.792928701509,0.28182562991729,0.203033305349787,1.38807585992731,0.165113946500275,0.380143576451191
"ENSG00000145936.9",193.721020218531,0.697193217193553,0.502273166674587,1.38807577918103,0.165113971085442,0.380143576451191
"ENSG00000198728.11",7898.90058923534,0.229925979420431,0.165640034423074,1.38810632478595,0.165104670930382,0.380143576451191
"ENSG00000267309.1",98.7732380478023,-0.293550799834906,0.21148848406255,-1.38802262040937,0.165130157163346,0.380143576451191
"ENSG00000272735.1",20.7241008549506,-0.539741060217114,0.388804027811082,-1.38820851022503,0.165073561614115,0.380143576451191
"ENSG00000175782.11",816.201490927639,-0.201898028950113,0.145480245098278,-1.38780374485705,0.165196814189649,0.380254181017205
"ENSG00000102805.16",1757.7308495933,-0.389568445214529,0.280726361954609,-1.38771593270431,0.1652235624615,0.380272908037727
"ENSG00000084207.18",35351.400642522,-0.384940654872802,0.277428488612996,-1.38753109602158,0.165279875819914,0.380359669168355
"ENSG00000076826.10",1844.98276154071,0.397070632687627,0.286257703522267,1.38710898537178,0.165408532529292,0.380398663676944
"ENSG00000100504.17",927.44588946253,0.349313822897614,0.251800830690232,1.38726239282087,0.165361766174582,0.380398663676944
"ENSG00000129535.13",328.405438127216,-0.351421671059103,0.253308757857534,-1.38732538910775,0.165342564600412,0.380398663676944
"ENSG00000154710.18",180.456733941666,-0.304439452682981,0.219429590943572,-1.38741293448097,0.165315883131874,0.380398663676944
"ENSG00000198763.3",234443.021214257,0.532630321865778,0.383976473803921,1.38714311475699,0.165398127304564,0.380398663676944
"ENSG00000204904.7",13.5727656688031,-0.461283909228894,0.332545012432257,-1.3871322437075,0.165401441571365,0.380398663676944
"ENSG00000113300.13",2252.5657945552,0.219085830782627,0.158050652779029,1.38617479226063,0.165693536750376,0.380839762554497
"ENSG00000130772.14",934.160884015116,-0.232071078508085,0.167406419230532,-1.38627347490483,0.165663413146073,0.380839762554497
"ENSG00000157353.17",2327.38064256007,0.235852765547207,0.170146432329882,1.38617520401446,0.165693411050924,0.380839762554497
"ENSG00000161618.10",1325.2689490777,-0.387102329936228,0.279232220339184,-1.3863096796853,0.165652362403291,0.380839762554497
"ENSG00000178982.10",10263.8312744914,-0.359055805598112,0.259009956387388,-1.38626256150976,0.165666744337676,0.380839762554497
"ENSG00000243364.8",471.235679821123,0.250322663585691,0.180632804486471,1.38580953939869,0.165805068733815,0.381053246265531
"ENSG00000133731.10",1388.24011821189,-0.304715497721013,0.219903089564879,-1.38568083933678,0.165844381463568,0.381100726316743
"ENSG00000237672.1",11.9976784734553,0.654556155591717,0.472414496922909,1.3855547614546,0.165882900020836,0.381146370931815
"ENSG00000132842.14",5028.68388156641,0.244330989130611,0.176374607474655,1.38529572158351,0.165962061443478,0.38128537921418
"ENSG00000271871.1",18.8290355168443,0.380186556289538,0.27447343206583,1.3851488409208,0.166006960137264,0.381345649040302
"ENSG00000100156.10",37.816531451783,-0.443117728455812,0.319946766964899,-1.3849732962122,0.166060632882064,0.381383182375613
"ENSG00000120942.14",1461.2181293587,-0.15494081918899,0.111872667658925,-1.38497474344109,0.166060190338891,0.381383182375613
"ENSG00000215193.13",3478.50480540319,0.23920774761689,0.172725956984871,1.38489750928312,0.166083808747422,0.381393536756049
"ENSG00000135919.14",2119.66316163859,0.741757759048496,0.535669967326655,1.38472903894604,0.16613533618527,0.381468987817628
"ENSG00000144741.18",1653.39659042919,-0.226465502896929,0.163585885365283,-1.38438290315351,0.166241241156635,0.381669265992945
"ENSG00000090686.16",3969.36420048701,0.169794292664113,0.122680386360755,1.38403780507191,0.166346879158303,0.38173559450261
"ENSG00000118690.13",184.245293227874,-0.277062250775376,0.200183417489239,-1.38404196636452,0.166345605044101,0.38173559450261
"ENSG00000123144.11",5633.03276561337,-0.401543551971325,0.290136114085288,-1.38398335290755,0.166363552124284,0.38173559450261
"ENSG00000165810.17",782.985865339165,0.678132506731541,0.48996988845737,1.38402894281235,0.166349592649902,0.38173559450261
"ENSG00000254703.2",23.1368669996005,-0.575910137686623,0.416060253189485,-1.38419888290636,0.16629756532948,0.38173559450261
"ENSG00000100028.12",3697.79329950563,-0.322523477376699,0.233055669445208,-1.3838902874342,0.166392051191189,0.381758113182164
"ENSG00000117600.12",101.623842333849,-0.45194443720343,0.326634174619639,-1.38364100366936,0.166468406444446,0.381890412313776
"ENSG00000068654.16",2873.67070330325,0.260331923046866,0.18822145891945,1.38311499943413,0.166629607209293,0.38202631303596
"ENSG00000154153.13",1048.94914179505,0.337888479316591,0.244294530661315,1.38311929621148,0.166628289931391,0.38202631303596
"ENSG00000165898.14",1960.98546084174,0.276769791601242,0.200070974186316,1.38335804444827,0.166555108359866,0.38202631303596
"ENSG00000239789.6",438.130891339562,-0.288888500054838,0.208844293552442,-1.38327217440727,0.166581426627996,0.38202631303596
"ENSG00000267939.1",46.5366734680104,-0.411834898145077,0.297766153633641,-1.38308163342091,0.166639836609881,0.38202631303596
"ENSG00000270194.1",295.144027917999,-0.33859312436688,0.244808036397795,-1.38309644302972,0.16663529620033,0.38202631303596
"ENSG00000125618.17",56983.9924484775,-0.337545870141905,0.244140965484825,-1.38258595591113,0.16679185774199,0.382331924775787
"ENSG00000185052.12",415.894964180608,-0.621988164460603,0.449913190598145,-1.38246261158445,0.166829702852796,0.38237577507129
"ENSG00000136536.15",4540.18413779739,0.183974664762846,0.133094170210697,1.38228943064599,0.166882849969316,0.382390527554861
"ENSG00000169598.17",331.88387501585,-0.227583005175237,0.164653004472669,-1.3821977066505,0.166911004098392,0.382390527554861
"ENSG00000236617.2",18.4076417686823,-0.577162157972372,0.417546315229859,-1.38227098867977,0.166888510333303,0.382390527554861
"ENSG00000261098.1",224.101274005323,-0.279188914725607,0.201985163088839,-1.38222486471846,0.166902667720697,0.382390527554861
"ENSG00000104856.14",1150.28444845456,-0.581950184642117,0.421098873269546,-1.38197991394199,0.166977868562142,0.382474660893149
"ENSG00000198804.2",835942.878763228,0.482076097853418,0.348836032952218,1.38195614075066,0.16698516837976,0.382474660893149
"ENSG00000100228.12",3080.93152339486,0.447334199288972,0.323717913672724,1.38186421076846,0.167013398740055,0.382496440943623
"ENSG00000178971.16",2199.87828577055,0.246296085644295,0.178248381873707,1.38175776439194,0.167046091354569,0.382528434483883
"ENSG00000121101.16",9.70702100825764,-0.515258407074495,0.372959238600515,-1.38154080592813,0.167112740165088,0.382638170381364
"ENSG00000188878.19",767.417370395946,-0.387654249523151,0.280653284081778,-1.38125677307305,0.167200024173026,0.382795124818366
"ENSG00000150779.12",1455.58455122156,-0.448843505684856,0.325049275456688,-1.38084758089136,0.167325830171215,0.383040228148807
"ENSG00000066084.13",2161.74239669368,0.203041612159668,0.147056638996645,1.38070347279119,0.167370153087192,0.383098767390143
"ENSG00000227855.3",103.995705622084,0.291550367682701,0.211208121776345,1.38039373311332,0.167465448685734,0.383273953410802
"ENSG00000186314.11",160.863551283816,-0.231469766459111,0.167749672489912,-1.37985227048971,0.167632134876684,0.383612471736732
"ENSG00000141504.12",4697.76743176243,-0.401204939011311,0.290853895123199,-1.37940369972136,0.167770319193666,0.383799730315283
"ENSG00000226756.1",25.0039748191992,-0.603033852568937,0.437168133130094,-1.37940944654693,0.167768548316449,0.383799730315283
"ENSG00000267858.6",130.293265852398,-0.287481877305345,0.208406288451226,-1.37942995598535,0.167762228472715,0.383799730315283
"ENSG00000231010.1",14.9597876640069,-0.48860208894495,0.354278247590568,-1.37914786546426,0.167849168428495,0.383937120483943
"ENSG00000042753.12",3030.4827943543,-0.457343518133884,0.331661445912638,-1.37894688626049,0.167911130611988,0.383948924749899
"ENSG00000161513.12",1281.848234727,0.438372560575357,0.317929609303913,1.37883527594409,0.167945547653263,0.383948924749899
"ENSG00000162396.6",401.812661897292,0.214278241688699,0.155402929225664,1.37885587328628,0.16793919569511,0.383948924749899
"ENSG00000167920.10",1005.25410548291,-0.353784962691998,0.256557117944235,-1.37897153478664,0.167903530511245,0.383948924749899
"ENSG00000279852.1",15.0799771608978,0.47500059386297,0.344496305714867,1.37882637921847,0.167948291345986,0.383948924749899
"ENSG00000173275.13",381.03268247599,0.251736705145436,0.182614595899299,1.37851360624128,0.168044769904443,0.384126504130418
"ENSG00000254415.3",97.7043656491651,-1.06498870497648,0.772686211224049,-1.37829391738385,0.168112560430043,0.384238474342344
"ENSG00000103319.12",1797.48940329888,0.254726225852667,0.184843073212232,1.37806746785798,0.168182458617248,0.384269269962984
"ENSG00000119682.17",3477.68797202871,0.203391617539343,0.147584383974281,1.37813779522085,0.168160748330994,0.384269269962984
"ENSG00000282458.1",18.9481673874849,-0.476287227934124,0.345617167050982,-1.37807746067159,0.168179373674853,0.384269269962984
"ENSG00000139155.9",41.9690113937359,0.567575698295419,0.41190852106275,1.37791686569396,0.168228957074139,0.384332530692356
"ENSG00000082258.13",2345.25509385357,0.25578870433871,0.185665832070277,1.37768323598653,0.168301109403846,0.384421934425737
"ENSG00000233461.6",67.4010431006658,-0.245229996678655,0.178003657397162,-1.37766830336243,0.168305721865705,0.384421934425737
"ENSG00000115423.19",347.437791611694,-0.604196215004759,0.438597505739673,-1.3775641837858,0.168337885466544,0.384452418730938
"ENSG00000149600.12",2869.44287563741,-0.35617347282827,0.258631055251751,-1.37714889838566,0.168466217270485,0.384651204418618
"ENSG00000224877.4",1103.5881390824,-0.520646722211655,0.378041588780057,-1.37722075471057,0.168444006923463,0.384651204418618
"ENSG00000271926.1",24.6790597613192,0.435438483341429,0.316199665543413,1.37709975939758,0.16848140709423,0.384651204418618
"ENSG00000260412.1",96.8626602184122,-1.35140484000788,0.981458439492928,-1.37693537049422,0.168532230395904,0.384724245722761
"ENSG00000197062.11",902.574840477019,-0.179197664561111,0.130153619481588,-1.3768166054457,0.168568955555364,0.384765091157596
"ENSG00000077152.11",179.941059337568,0.506852599503859,0.368205772934448,1.37654712870049,0.168652306860408,0.384879694610782
"ENSG00000124383.9",2028.47125789025,-0.137279441367139,0.0997416783119664,-1.3763498237694,0.168713354458135,0.384879694610782
"ENSG00000159714.12",1389.73819123598,-0.246240638402825,0.178903917026368,-1.37638483547866,0.168702520367639,0.384879694610782
"ENSG00000215012.9",2081.07299582846,0.26205270998689,0.190378012730904,1.37648621407397,0.168671152525008,0.384879694610782
"ENSG00000227256.1",20.4901935612945,-0.427123491804339,0.310309242039447,-1.37644463631554,0.168684016689318,0.384879694610782
"ENSG00000246731.3",89.3457003551969,-0.525759831617844,0.382051688048395,-1.37614843243735,0.168775683517433,0.384978898062374
"ENSG00000104825.17",1530.0002811582,-0.345452543829679,0.25104078445579,-1.37608135896546,0.168796446073149,0.384983276369783
"ENSG00000134419.15",3381.98433918699,-0.44336923303912,0.322253322444538,-1.37584068854845,0.168870961241993,0.385067255483835
"ENSG00000138802.11",2950.6989222468,0.218304728905427,0.158663135765462,1.37590075887652,0.168852360257045,0.385067255483835
"ENSG00000257704.4",574.956155511511,-0.442554795686721,0.321695394221019,-1.37569515646427,0.168916032129667,0.385127045245087
"ENSG00000105778.19",3054.6781008953,0.251752099708692,0.183017102927965,1.3755659754257,0.16895604670381,0.385166402981839
"ENSG00000197251.3",52.3215197775596,-0.396091736731543,0.287971035274756,-1.37545686271408,0.16898985053738,0.385166402981839
"ENSG00000249863.2",43.9091387121669,-0.548579066045125,0.398827523947658,-1.37547945692213,0.168982850287045,0.385166402981839
"ENSG00000164305.19",1217.47427403739,0.215848999435597,0.157002183139464,1.37481527402622,0.169188721559518,0.385556925485096
"ENSG00000229133.1",11.1181607431483,0.494129360069013,0.359423701717711,1.3747823465941,0.169198932695383,0.385556925485096
"ENSG00000105618.14",2389.16758248128,-0.350342418178106,0.254940602222688,-1.37421193455911,0.169375896714975,0.385917134580534
"ENSG00000168301.13",587.291816410706,-0.223535264345206,0.162694837864488,-1.37395425250919,0.169455885219919,0.386056332619109
"ENSG00000147127.8",52.3646153981911,-0.295855223596131,0.215345497949591,-1.37386305454775,0.169484201267541,0.38607779196088
"ENSG00000116117.18",1640.37184176416,0.318143947036101,0.231600845915171,1.37367351046995,0.169543064143327,0.386168823134038
"ENSG00000065357.20",1268.92710262726,-0.67240614553816,0.489561885521869,-1.37348548860453,0.169601469440419,0.386258791900257
"ENSG00000138621.12",713.827937841332,-0.351189390512745,0.255740349405056,-1.37322636545128,0.169681985675535,0.386373896502949
"ENSG00000143194.13",12.7821162000508,1.08123995374676,0.78740953915818,1.3731608521059,0.169702346896774,0.386373896502949
"ENSG00000184100.6",21.5555262347888,0.384449160840119,0.279978068587639,1.37314027052008,0.169708743929199,0.386373896502949
"ENSG00000253210.2",185.753860525041,-0.437077224702255,0.318334335063784,-1.37301313920372,0.169748262051872,0.38642080690605
"ENSG00000110536.14",106.85394961928,0.260106376910466,0.189467439208494,1.3728289039904,0.169805542872967,0.386508137972103
"ENSG00000205502.4",70.0784293097427,0.920944535833746,0.670965283273681,1.37256659739592,0.169887121974465,0.38665075070294
"ENSG00000117586.11",84.7579014776644,-0.473672795743038,0.345135339935625,-1.37242623670873,0.16993078715006,0.386663983991857
"ENSG00000204228.4",2426.69588153364,-0.325059625994529,0.23684363513483,-1.37246511104037,0.16991869278966,0.386663983991857
"ENSG00000130695.16",797.036502387629,0.273482234351112,0.199333234666496,1.37198513237732,0.170068066219999,0.38674650588559
"ENSG00000154719.14",880.912957415818,-0.144939382882647,0.10562479721931,-1.3722098096123,0.169998132511259,0.38674650588559
"ENSG00000163040.15",322.578857881859,0.565889428088287,0.412406673620099,1.37216360521259,0.170012512470138,0.38674650588559
"ENSG00000182636.8",1532.44277698023,-0.423461873955677,0.308650295374027,-1.3719794871491,0.170069823648291,0.38674650588559
"ENSG00000229474.7",120.498595436953,-0.81495282563404,0.593958665492648,-1.37206993176552,0.170041668775625,0.38674650588559
"ENSG00000272034.1",14.6140941911098,-0.539065607615802,0.392920777385386,-1.37194477523664,0.170080630188538,0.38674650588559
"ENSG00000112033.14",6254.95880957809,0.188939441874915,0.137723990312176,1.37187022715977,0.170103840294742,0.386756238711538
"ENSG00000081985.13",52.3261228970767,-0.611935222121197,0.446132208175048,-1.37164546945486,0.170173831654816,0.386872321635645
"ENSG00000079739.17",3668.86235667867,0.320483223139211,0.233703682157865,1.37132295126924,0.1702743041194,0.386885487929654
"ENSG00000109534.17",951.65191688955,-0.241706830673784,0.176246122925217,-1.37141644117949,0.170245175104747,0.386885487929654
"ENSG00000112335.15",8578.064628757,0.253738104177719,0.185029402142592,1.37133937222678,0.170269187507468,0.386885487929654
"ENSG00000127903.14",214.017907521416,-0.246737934093027,0.179908086087624,-1.37146661641908,0.170229543350347,0.386885487929654
"ENSG00000264707.1",11.9179240801406,-0.653093575804709,0.476237493599337,-1.3713611057137,0.170262415739802,0.386885487929654
"ENSG00000135744.8",269.992361215395,0.739047272917678,0.538965752198649,1.37123234621647,0.170302537851425,0.38690661079089
"ENSG00000142751.15",1775.67251843255,0.129348078178548,0.094336681004479,1.37113238245478,0.170333691951085,0.386934362936693
"ENSG00000231789.2",261.029591036999,-0.603766407472035,0.440361624690548,-1.37106953380944,0.170353281165107,0.386935840743113
"ENSG00000215386.13",772.266011770577,-0.392696044157306,0.286484690143815,-1.37074006977536,0.170455999009915,0.387126113358333
"ENSG00000033170.17",1595.98992881516,0.291687465658849,0.212818347658405,1.37059360185917,0.170501678584991,0.387182379782518
"ENSG00000275223.1",16.896133220514,0.462533695759726,0.33748303279871,1.37053911103022,0.170518675213308,0.387182379782518
"ENSG00000180044.5",26.4918254207264,0.575276433820563,0.419777845204323,1.37043067039556,0.170552503492231,0.387216157223
"ENSG00000217130.1",23.2088546999046,0.551710915025428,0.402659130117337,1.37016864578398,0.170634263360073,0.387358737189961
"ENSG00000149435.12",90.8517865400701,-0.679632310589054,0.496261522353394,-1.36950434393154,0.170841677878494,0.38774342598706
"ENSG00000236859.7",652.807016740645,-0.237157034141802,0.17316940841822,-1.36950883131185,0.170840276153549,0.38774342598706
"ENSG00000265158.1",21.0794773154799,1.01781995105335,0.743240708833816,1.36943514928073,0.17086329333231,0.38774941087109
"ENSG00000126970.16",605.925589075422,-0.368548209968924,0.269213576900174,-1.36898077063024,0.171005285843545,0.387985451978841
"ENSG00000174944.9",111.84928084227,-0.587759433476255,0.429338817947084,-1.36898740320447,0.171003212540662,0.387985451978841
"ENSG00000107874.11",3358.69741234315,-0.32458316232265,0.237128600982778,-1.36880646610074,0.171059779141361,0.388065994629929
"ENSG00000157379.14",2418.70046445258,0.295297025531365,0.215785112799561,1.36847728603808,0.17116272706481,0.388256431293565
"ENSG00000109689.18",1681.15631745978,0.208921144034878,0.152693172141561,1.36824155988578,0.171236476670885,0.388346074548515
"ENSG00000169180.12",5387.47793635741,-0.142623832455778,0.104244330438451,-1.3681687229982,0.171259269330043,0.388346074548515
"ENSG00000181852.18",3422.70929326389,0.167431744828701,0.12237555675488,1.36817963708283,0.171255853869044,0.388346074548515
"ENSG00000122641.11",252.038922994749,0.497911895941403,0.364000587769163,1.36788761521771,0.171347256963066,0.388502475531284
"ENSG00000187676.8",933.587370552833,0.273133413158915,0.199688919646425,1.3677945358337,0.171376398564745,0.388525432653828
"ENSG00000128052.10",5868.44279027861,0.477035002166541,0.3487843016142,1.36770777801291,0.171403564331407,0.388543905786638
"ENSG00000112118.20",4165.84471120653,0.181420287445433,0.132678857405482,1.36736395679826,0.17151125395938,0.388744889021976
"ENSG00000125846.15",959.427416678318,-0.142832353369786,0.104474525819103,-1.36715005165086,0.171578277604643,0.388853664973984
"ENSG00000075711.21",5653.94922210477,0.281075130787767,0.205661612340819,1.36668738316597,0.171723314193478,0.38913057240268
"ENSG00000165304.8",94.353044138476,0.802108296933388,0.586972648443765,1.36651733102047,0.171776644926816,0.38913057240268
"ENSG00000213015.9",2031.3072437677,-0.354590756074391,0.259481205313519,-1.3665373399432,0.171770369205189,0.38913057240268
"ENSG00000233509.2",18.8611663007227,-0.463598119108509,0.339248061085889,-1.36654611267222,0.171767617726596,0.38913057240268
"ENSG00000205363.6",98.3667514685983,-0.816899265126469,0.597846210623011,-1.36640368477904,0.171812292888386,0.389168176940422
"ENSG00000242086.8",664.9603768113,-0.342549104912158,0.250722264007003,-1.36624924901998,0.171860744366796,0.389191628037909
